,time,gangneung,dangjin,jinju
9078,2018-01-14 07:00:00,0.0,0.0,0.0
9079,2018-01-14 08:00:00,0.0,0.0,0.001
9080,2018-01-14 09:00:00,81.312,44.0,0.048
9081,2018-01-14 10:00:00,306.144,216.0,0.123
9082,2018-01-14 11:00:00,524.064,323.0,0.241
9083,2018-01-14 12:00:00,668.064,281.0,0.438
9084,2018-01-14 13:00:00,751.872,445.0,0.562
9085,2018-01-14 14:00:00,695.232,585.0,0.48
9086,2018-01-14 15:00:00,577.728,425.0,0.494
9087,2018-01-14 16:00:00,400.992,197.0,0.208
9088,2018-01-14 17:00:00,221.568,47.0,0.149
9089,2018-01-14 18:00:00,10.848,0.0,0.009
9090,2018-01-14 19:00:00,0.0,0.0,0.0
9091,2018-01-14 20:00:00,0.0,0.0,0.0
9092,2018-01-14 21:00:00,0.0,0.0,0.0
9093,2018-01-14 22:00:00,0.0,0.0,0.0
9094,2018-01-14 23:00:00,0.0,0.0,0.0
9095,2018-01-15 00:00:00,0.0,0.0,0.0
9096,2018-01-15 01:00:00,0.0,0.0,0.0
9097,2018-01-15 02:00:00,0.0,0.0,0.0
9098,2018-01-15 03:00:00,0.0,0.0,0.0
9099,2018-01-15 04:00:00,0.0,0.0,0.0
9100,2018-01-15 05:00:00,0.0,0.0,0.0
9101,2018-01-15 06:00:00,0.0,0.0,0.0
9102,2018-01-15 07:00:00,0.0,0.0,0.0
9103,2018-01-15 08:00:00,0.0,0.0,0.0
9104,2018-01-15 09:00:00,21.312,33.0,0.084
9105,2018-01-15 10:00:00,269.376,177.0,0.267
9106,2018-01-15 11:00:00,442.08,340.0,0.433
9107,2018-01-15 12:00:00,622.656,460.0,0.531
9108,2018-01-15 13:00:00,714.24,512.0,0.577
9109,2018-01-15 14:00:00,684.48,423.0,0.558
9110,2018-01-15 15:00:00,475.872,432.0,0.476
9111,2018-01-15 16:00:00,254.976,303.0,0.346
9112,2018-01-15 17:00:00,101.856,96.0,0.156
9113,2018-01-15 18:00:00,6.528,5.0,0.012
9114,2018-01-15 19:00:00,0.0,0.0,0.0
9115,2018-01-15 20:00:00,0.0,0.0,0.0
9116,2018-01-15 21:00:00,0.0,0.0,0.0
9117,2018-01-15 22:00:00,0.0,0.0,0.0
9118,2018-01-15 23:00:00,0.0,0.0,0.0
9119,2018-01-16 00:00:00,0.0,0.0,0.0
9120,2018-01-16 01:00:00,0.0,0.0,0.0
9121,2018-01-16 02:00:00,0.0,0.0,0.0
9122,2018-01-16 03:00:00,0.0,0.0,0.0
9123,2018-01-16 04:00:00,0.0,0.0,0.0
9124,2018-01-16 05:00:00,0.0,0.0,0.0
9125,2018-01-16 06:00:00,0.0,0.0,0.0
9126,2018-01-16 07:00:00,0.0,0.0,0.0
9127,2018-01-16 08:00:00,0.0,0.0,0.0
9128,2018-01-16 09:00:00,18.912,0.0,0.007
9129,2018-01-16 10:00:00,151.296,48.0,0.039
9130,2018-01-16 11:00:00,279.168,90.0,0.03
9131,2018-01-16 12:00:00,427.776,125.0,0.027
9132,2018-01-16 13:00:00,524.64,153.0,0.068
9133,2018-01-16 14:00:00,361.344,80.0,0.036
9134,2018-01-16 15:00:00,214.08,13.0,0.027
9135,2018-01-16 16:00:00,81.792,5.0,0.024
9136,2018-01-16 17:00:00,36.192,9.0,0.004
9137,2018-01-16 18:00:00,1.056,0.0,0.0
9138,2018-01-16 19:00:00,0.0,0.0,0.0
9139,2018-01-16 20:00:00,0.0,0.0,0.0
9140,2018-01-16 21:00:00,0.0,0.0,0.0
9141,2018-01-16 22:00:00,0.0,0.0,0.0
9142,2018-01-16 23:00:00,0.0,0.0,0.0
9143,2018-01-17 00:00:00,0.0,0.0,0.0
9144,2018-01-17 01:00:00,0.0,0.0,0.0
9145,2018-01-17 02:00:00,0.0,0.0,0.0
9146,2018-01-17 03:00:00,0.0,0.0,0.0
9147,2018-01-17 04:00:00,0.0,0.0,0.0
9148,2018-01-17 05:00:00,0.0,0.0,0.0
9149,2018-01-17 06:00:00,0.0,0.0,0.0
9150,2018-01-17 07:00:00,0.0,0.0,0.0
9151,2018-01-17 08:00:00,0.0,0.0,0.0
9152,2018-01-17 09:00:00,0.192,14.0,0.009
9153,2018-01-17 10:00:00,6.624,99.0,0.017
9154,2018-01-17 11:00:00,10.656,238.0,0.049
9155,2018-01-17 12:00:00,11.136,407.0,0.124
9156,2018-01-17 13:00:00,27.264,437.0,0.14
9157,2018-01-17 14:00:00,50.208,386.0,0.337
9158,2018-01-17 15:00:00,114.24,409.0,0.17
9159,2018-01-17 16:00:00,157.536,291.0,0.396
9160,2018-01-17 17:00:00,37.632,73.0,0.178
9161,2018-01-17 18:00:00,3.264,0.0,0.015
9162,2018-01-17 19:00:00,0.0,0.0,0.0
9163,2018-01-17 20:00:00,0.0,0.0,0.0
9164,2018-01-17 21:00:00,0.0,0.0,0.0
9165,2018-01-17 22:00:00,0.0,0.0,0.0
9166,2018-01-17 23:00:00,0.0,0.0,0.0
9167,2018-01-18 00:00:00,0.0,0.0,0.0
9168,2018-01-18 01:00:00,0.0,0.0,0.0
9169,2018-01-18 02:00:00,0.0,0.0,0.0
9170,2018-01-18 03:00:00,0.0,0.0,0.0
9171,2018-01-18 04:00:00,0.0,0.0,0.0
9172,2018-01-18 05:00:00,0.0,0.0,0.0
9173,2018-01-18 06:00:00,0.0,0.0,0.0
9174,2018-01-18 07:00:00,0.0,0.0,0.0
9175,2018-01-18 08:00:00,0.0,0.0,0.0
9176,2018-01-18 09:00:00,28.416,0.0,0.022
9177,2018-01-18 10:00:00,93.12,50.0,0.099
9178,2018-01-18 11:00:00,159.744,95.0,0.274
9179,2018-01-18 12:00:00,187.008,116.0,0.459
9180,2018-01-18 13:00:00,257.76,226.0,0.514
9181,2018-01-18 14:00:00,267.072,368.0,0.459
9182,2018-01-18 15:00:00,244.608,302.0,0.33
9183,2018-01-18 16:00:00,131.712,117.0,0.256
9184,2018-01-18 17:00:00,51.072,34.0,0.128
9185,2018-01-18 18:00:00,2.784,0.0,0.014
9186,2018-01-18 19:00:00,0.0,0.0,0.0
9187,2018-01-18 20:00:00,0.0,0.0,0.0
9188,2018-01-18 21:00:00,0.0,0.0,0.0
9189,2018-01-18 22:00:00,0.0,0.0,0.0
9190,2018-01-18 23:00:00,0.0,0.0,0.0
9191,2018-01-19 00:00:00,0.0,0.0,0.0
9192,2018-01-19 01:00:00,0.0,0.0,0.0
9193,2018-01-19 02:00:00,0.0,0.0,0.0
9194,2018-01-19 03:00:00,0.0,0.0,0.0
9195,2018-01-19 04:00:00,0.0,0.0,0.0
9196,2018-01-19 05:00:00,0.0,0.0,0.0
9197,2018-01-19 06:00:00,0.0,0.0,0.0
9198,2018-01-19 07:00:00,0.0,0.0,0.0
9199,2018-01-19 08:00:00,0.0,0.0,0.001
9200,2018-01-19 09:00:00,89.76,36.0,0.078
9201,2018-01-19 10:00:00,273.984,209.0,0.264
9202,2018-01-19 11:00:00,526.464,409.0,0.412
9203,2018-01-19 12:00:00,664.608,453.0,0.523
9204,2018-01-19 13:00:00,741.888,560.0,0.567
9205,2018-01-19 14:00:00,709.056,540.0,0.557
9206,2018-01-19 15:00:00,597.984,525.0,0.485
9207,2018-01-19 16:00:00,431.328,380.0,0.367
9208,2018-01-19 17:00:00,218.4,96.0,0.131
9209,2018-01-19 18:00:00,19.008,5.0,0.011
9210,2018-01-19 19:00:00,0.0,0.0,0.0
9211,2018-01-19 20:00:00,0.0,0.0,0.0
9212,2018-01-19 21:00:00,0.0,0.0,0.0
9213,2018-01-19 22:00:00,0.0,0.0,0.0
9214,2018-01-19 23:00:00,0.0,0.0,0.0
9215,2018-01-20 00:00:00,0.0,0.0,0.0
9216,2018-01-20 01:00:00,0.0,0.0,0.0
9217,2018-01-20 02:00:00,0.0,0.0,0.0
9218,2018-01-20 03:00:00,0.0,0.0,0.0
9219,2018-01-20 04:00:00,0.0,0.0,0.0
9220,2018-01-20 05:00:00,0.0,0.0,0.0
9221,2018-01-20 06:00:00,0.0,0.0,0.0
9222,2018-01-20 07:00:00,0.0,0.0,0.0
9223,2018-01-20 08:00:00,0.096,0.0,0.001
9224,2018-01-20 09:00:00,50.688,17.0,0.084
9225,2018-01-20 10:00:00,130.08,139.0,0.258
9226,2018-01-20 11:00:00,209.184,233.0,0.41
9227,2018-01-20 12:00:00,251.808,286.0,0.511
9228,2018-01-20 13:00:00,390.624,181.0,0.549
9229,2018-01-20 14:00:00,492.384,263.0,0.522
9230,2018-01-20 15:00:00,419.808,394.0,0.402
9231,2018-01-20 16:00:00,305.088,261.0,0.283
9232,2018-01-20 17:00:00,123.648,98.0,0.114
9233,2018-01-20 18:00:00,6.528,3.0,0.014
9234,2018-01-20 19:00:00,0.0,0.0,0.0
9235,2018-01-20 20:00:00,0.0,0.0,0.0
9236,2018-01-20 21:00:00,0.0,0.0,0.0
9237,2018-01-20 22:00:00,0.0,0.0,0.0
9238,2018-01-20 23:00:00,0.0,0.0,0.0
9239,2018-01-21 00:00:00,0.0,0.0,0.0
9240,2018-01-21 01:00:00,0.0,0.0,0.0
9241,2018-01-21 02:00:00,0.0,0.0,0.0
9242,2018-01-21 03:00:00,0.0,0.0,0.0
9243,2018-01-21 04:00:00,0.0,0.0,0.0
9244,2018-01-21 05:00:00,0.0,0.0,0.0
9245,2018-01-21 06:00:00,0.0,0.0,0.0
9246,2018-01-21 07:00:00,0.0,0.0,0.0
9247,2018-01-21 08:00:00,0.096,0.0,0.0
9248,2018-01-21 09:00:00,79.584,43.0,0.053
9249,2018-01-21 10:00:00,296.16,217.0,0.248
9250,2018-01-21 11:00:00,488.64,379.0,0.404
9251,2018-01-21 12:00:00,588.096,472.0,0.51
9252,2018-01-21 13:00:00,691.2,486.0,0.439
9253,2018-01-21 14:00:00,664.896,486.0,0.431
9254,2018-01-21 15:00:00,542.688,426.0,0.356
9255,2018-01-21 16:00:00,349.824,244.0,0.227
9256,2018-01-21 17:00:00,115.2,75.0,0.078
9257,2018-01-21 18:00:00,5.664,1.0,0.009
9258,2018-01-21 19:00:00,0.0,0.0,0.0
9259,2018-01-21 20:00:00,0.0,0.0,0.0
9260,2018-01-21 21:00:00,0.0,0.0,0.0
9261,2018-01-21 22:00:00,0.0,0.0,0.0
9262,2018-01-21 23:00:00,0.0,0.0,0.0
9263,2018-01-22 00:00:00,0.0,0.0,0.0
9264,2018-01-22 01:00:00,0.0,0.0,0.0
9265,2018-01-22 02:00:00,0.0,0.0,0.0
9266,2018-01-22 03:00:00,0.0,0.0,0.0
9267,2018-01-22 04:00:00,0.0,0.0,0.0
9268,2018-01-22 05:00:00,0.0,0.0,0.0
9269,2018-01-22 06:00:00,0.0,0.0,0.0
9270,2018-01-22 07:00:00,0.0,0.0,0.0
9271,2018-01-22 08:00:00,0.0,0.0,0.0
9272,2018-01-22 09:00:00,22.656,11.0,0.026
9273,2018-01-22 10:00:00,97.536,53.0,0.067
9274,2018-01-22 11:00:00,191.328,177.0,0.099
9275,2018-01-22 12:00:00,227.52,228.0,0.125
9276,2018-01-22 13:00:00,315.84,141.0,0.192
9277,2018-01-22 14:00:00,397.248,323.0,0.372
9278,2018-01-22 15:00:00,233.76,80.0,0.446
9279,2018-01-22 16:00:00,165.12,10.0,0.329
9280,2018-01-22 17:00:00,61.056,0.0,0.138
9281,2018-01-22 18:00:00,0.672,0.0,0.015
9282,2018-01-22 19:00:00,0.0,0.0,0.0
9283,2018-01-22 20:00:00,0.0,0.0,0.0
9284,2018-01-22 21:00:00,0.0,0.0,0.0
9285,2018-01-22 22:00:00,0.0,0.0,0.0
9286,2018-01-22 23:00:00,0.0,0.0,0.0
9287,2018-01-23 00:00:00,0.0,0.0,0.0
9288,2018-01-23 01:00:00,0.0,0.0,0.0
9289,2018-01-23 02:00:00,0.0,0.0,0.0
9290,2018-01-23 03:00:00,0.0,0.0,0.0
9291,2018-01-23 04:00:00,0.0,0.0,0.0
9292,2018-01-23 05:00:00,0.0,0.0,0.0
9293,2018-01-23 06:00:00,0.0,0.0,0.0
9294,2018-01-23 07:00:00,0.0,0.0,0.0
9295,2018-01-23 08:00:00,0.0,0.0,0.001
9296,2018-01-23 09:00:00,61.344,56.0,0.081
9297,2018-01-23 10:00:00,231.552,180.0,0.273
9298,2018-01-23 11:00:00,422.4,365.0,0.453
9299,2018-01-23 12:00:00,594.144,421.0,0.572
9300,2018-01-23 13:00:00,728.64,585.0,0.627
9301,2018-01-23 14:00:00,773.952,682.0,0.63
9302,2018-01-23 15:00:00,683.616,339.0,0.569
9303,2018-01-23 16:00:00,530.496,216.0,0.434
9304,2018-01-23 17:00:00,322.56,31.0,0.219
9305,2018-01-23 18:00:00,39.648,0.0,0.025
9306,2018-01-23 19:00:00,0.0,0.0,0.0
9307,2018-01-23 20:00:00,0.0,0.0,0.0
9308,2018-01-23 21:00:00,0.0,0.0,0.0
9309,2018-01-23 22:00:00,0.0,0.0,0.0
9310,2018-01-23 23:00:00,0.0,0.0,0.0
9311,2018-01-24 00:00:00,0.0,0.0,0.0
9312,2018-01-24 01:00:00,0.0,0.0,0.0
9313,2018-01-24 02:00:00,0.0,0.0,0.0
9314,2018-01-24 03:00:00,0.0,0.0,0.0
9315,2018-01-24 04:00:00,0.0,0.0,0.0
9316,2018-01-24 05:00:00,0.0,0.0,0.0
9317,2018-01-24 06:00:00,0.0,0.0,0.0
9318,2018-01-24 07:00:00,0.0,0.0,0.0
9319,2018-01-24 08:00:00,0.384,0.0,0.001
9320,2018-01-24 09:00:00,110.304,63.0,0.109
9321,2018-01-24 10:00:00,380.736,148.0,0.33
9322,2018-01-24 11:00:00,581.472,240.0,0.508
9323,2018-01-24 12:00:00,671.232,360.0,0.615
9324,2018-01-24 13:00:00,756.0,378.0,0.624
9325,2018-01-24 14:00:00,775.968,411.0,0.49
9326,2018-01-24 15:00:00,685.248,394.0,0.536
9327,2018-01-24 16:00:00,544.416,431.0,0.45
9328,2018-01-24 17:00:00,336.864,93.0,0.196
9329,2018-01-24 18:00:00,45.216,1.0,0.032
9330,2018-01-24 19:00:00,0.0,0.0,0.0
9331,2018-01-24 20:00:00,0.0,0.0,0.0
9332,2018-01-24 21:00:00,0.0,0.0,0.0
9333,2018-01-24 22:00:00,0.0,0.0,0.0
9334,2018-01-24 23:00:00,0.0,0.0,0.0
9335,2018-01-25 00:00:00,0.0,0.0,0.0
9336,2018-01-25 01:00:00,0.0,0.0,0.0
9337,2018-01-25 02:00:00,0.0,0.0,0.0
9338,2018-01-25 03:00:00,0.0,0.0,0.0
9339,2018-01-25 04:00:00,0.0,0.0,0.0
9340,2018-01-25 05:00:00,0.0,0.0,0.0
9341,2018-01-25 06:00:00,0.0,0.0,0.0
9342,2018-01-25 07:00:00,0.0,0.0,0.0
9343,2018-01-25 08:00:00,0.576,0.0,0.002
9344,2018-01-25 09:00:00,113.664,31.0,0.096
9345,2018-01-25 10:00:00,373.44,141.0,0.323
9346,2018-01-25 11:00:00,586.848,251.0,0.508
9347,2018-01-25 12:00:00,740.448,399.0,0.606
9348,2018-01-25 13:00:00,839.424,506.0,0.654
9349,2018-01-25 14:00:00,819.744,669.0,0.646
9350,2018-01-25 15:00:00,698.112,574.0,0.552
9351,2018-01-25 16:00:00,500.64,308.0,0.342
9352,2018-01-25 17:00:00,275.328,77.0,0.092
9353,2018-01-25 18:00:00,24.96,3.0,0.007
9354,2018-01-25 19:00:00,0.0,0.0,0.0
9355,2018-01-25 20:00:00,0.0,0.0,0.0
9356,2018-01-25 21:00:00,0.0,0.0,0.0
9357,2018-01-25 22:00:00,0.0,0.0,0.0
9358,2018-01-25 23:00:00,0.0,0.0,0.0
9359,2018-01-26 00:00:00,0.0,0.0,0.0
9360,2018-01-26 01:00:00,0.0,0.0,0.0
9361,2018-01-26 02:00:00,0.0,0.0,0.0
9362,2018-01-26 03:00:00,0.0,0.0,0.0
9363,2018-01-26 04:00:00,0.0,0.0,0.0
9364,2018-01-26 05:00:00,0.0,0.0,0.0
9365,2018-01-26 06:00:00,0.0,0.0,0.0
9366,2018-01-26 07:00:00,0.0,0.0,0.0
9367,2018-01-26 08:00:00,0.288,0.0,0.002
9368,2018-01-26 09:00:00,113.856,30.0,0.114
9369,2018-01-26 10:00:00,382.464,91.0,0.33
9370,2018-01-26 11:00:00,580.608,192.0,0.499
9371,2018-01-26 12:00:00,707.136,291.0,0.598
9372,2018-01-26 13:00:00,779.232,507.0,0.657
9373,2018-01-26 14:00:00,780.192,452.0,0.662
9374,2018-01-26 15:00:00,708.576,482.0,0.594
9375,2018-01-26 16:00:00,528.48,568.0,0.464
9376,2018-01-26 17:00:00,330.72,220.0,0.246
9377,2018-01-26 18:00:00,49.44,39.0,0.033
9378,2018-01-26 19:00:00,0.0,0.0,0.0
9379,2018-01-26 20:00:00,0.0,0.0,0.0
9380,2018-01-26 21:00:00,0.0,0.0,0.0
9381,2018-01-26 22:00:00,0.0,0.0,0.0
9382,2018-01-26 23:00:00,0.0,0.0,0.0
9383,2018-01-27 00:00:00,0.0,0.0,0.0
9384,2018-01-27 01:00:00,0.0,0.0,0.0
9385,2018-01-27 02:00:00,0.0,0.0,0.0
9386,2018-01-27 03:00:00,0.0,0.0,0.0
9387,2018-01-27 04:00:00,0.0,0.0,0.0
9388,2018-01-27 05:00:00,0.0,0.0,0.0
9389,2018-01-27 06:00:00,0.0,0.0,0.0
9390,2018-01-27 07:00:00,0.0,0.0,0.0
9391,2018-01-27 08:00:00,0.48,0.0,0.003
9392,2018-01-27 09:00:00,104.544,98.0,0.114
9393,2018-01-27 10:00:00,355.392,319.0,0.325
9394,2018-01-27 11:00:00,580.032,493.0,0.491
9395,2018-01-27 12:00:00,728.928,619.0,0.596
9396,2018-01-27 13:00:00,813.12,682.0,0.634
9397,2018-01-27 14:00:00,798.048,684.0,0.621
9398,2018-01-27 15:00:00,684.384,644.0,0.549
9399,2018-01-27 16:00:00,505.632,519.0,0.42
9400,2018-01-27 17:00:00,308.544,198.0,0.217
9401,2018-01-27 18:00:00,42.912,3.0,0.031
9402,2018-01-27 19:00:00,0.0,0.0,0.0
9403,2018-01-27 20:00:00,0.0,0.0,0.0
9404,2018-01-27 21:00:00,0.0,0.0,0.0
9405,2018-01-27 22:00:00,0.0,0.0,0.0
9406,2018-01-27 23:00:00,0.0,0.0,0.0
9407,2018-01-28 00:00:00,0.0,0.0,0.0
9408,2018-01-28 01:00:00,0.0,0.0,0.0
9409,2018-01-28 02:00:00,0.0,0.0,0.0
9410,2018-01-28 03:00:00,0.0,0.0,0.0
9411,2018-01-28 04:00:00,0.0,0.0,0.0
9412,2018-01-28 05:00:00,0.0,0.0,0.0
9413,2018-01-28 06:00:00,0.0,0.0,0.0
9414,2018-01-28 07:00:00,0.0,0.0,0.0
9415,2018-01-28 08:00:00,0.0,0.0,0.0
9416,2018-01-28 09:00:00,17.568,56.0,0.032
9417,2018-01-28 10:00:00,132.48,250.0,0.165
9418,2018-01-28 11:00:00,484.032,406.0,0.423
9419,2018-01-28 12:00:00,489.792,514.0,0.58
9420,2018-01-28 13:00:00,737.376,544.0,0.615
9421,2018-01-28 14:00:00,633.12,552.0,0.603
9422,2018-01-28 15:00:00,590.4,355.0,0.524
9423,2018-01-28 16:00:00,416.736,230.0,0.397
9424,2018-01-28 17:00:00,177.216,83.0,0.2
9425,2018-01-28 18:00:00,14.976,7.0,0.025
9426,2018-01-28 19:00:00,0.0,0.0,0.0
9427,2018-01-28 20:00:00,0.0,0.0,0.0
9428,2018-01-28 21:00:00,0.0,0.0,0.0
9429,2018-01-28 22:00:00,0.0,0.0,0.0
9430,2018-01-28 23:00:00,0.0,0.0,0.0
9431,2018-01-29 00:00:00,0.0,0.0,0.0
9432,2018-01-29 01:00:00,0.0,0.0,0.0
9433,2018-01-29 02:00:00,0.0,0.0,0.0
9434,2018-01-29 03:00:00,0.0,0.0,0.0
9435,2018-01-29 04:00:00,0.0,0.0,0.0
9436,2018-01-29 05:00:00,0.0,0.0,0.0
9437,2018-01-29 06:00:00,0.0,0.0,0.0
9438,2018-01-29 07:00:00,0.0,0.0,0.0
9439,2018-01-29 08:00:00,0.576,0.0,0.003
9440,2018-01-29 09:00:00,101.376,33.0,0.096
9441,2018-01-29 10:00:00,349.536,93.0,0.295
9442,2018-01-29 11:00:00,579.936,353.0,0.476
9443,2018-01-29 12:00:00,750.336,552.0,0.577
9444,2018-01-29 13:00:00,844.032,662.0,0.624
9445,2018-01-29 14:00:00,828.96,690.0,0.578
9446,2018-01-29 15:00:00,722.304,617.0,0.554
9447,2018-01-29 16:00:00,548.544,379.0,0.447
9448,2018-01-29 17:00:00,344.16,75.0,0.236
9449,2018-01-29 18:00:00,57.888,5.0,0.035
9450,2018-01-29 19:00:00,0.0,0.0,0.0
9451,2018-01-29 20:00:00,0.0,0.0,0.0
9452,2018-01-29 21:00:00,0.0,0.0,0.0
9453,2018-01-29 22:00:00,0.0,0.0,0.0
9454,2018-01-29 23:00:00,0.0,0.0,0.0
9455,2018-01-30 00:00:00,0.0,0.0,0.0
9456,2018-01-30 01:00:00,0.0,0.0,0.0
9457,2018-01-30 02:00:00,0.0,0.0,0.0
9458,2018-01-30 03:00:00,0.0,0.0,0.0
9459,2018-01-30 04:00:00,0.0,0.0,0.0
9460,2018-01-30 05:00:00,0.0,0.0,0.0
9461,2018-01-30 06:00:00,0.0,0.0,0.0
9462,2018-01-30 07:00:00,0.0,0.0,0.0
9463,2018-01-30 08:00:00,0.384,0.0,0.004
9464,2018-01-30 09:00:00,108.48,77.0,0.121
9465,2018-01-30 10:00:00,368.256,263.0,0.329
9466,2018-01-30 11:00:00,600.672,417.0,0.504
9467,2018-01-30 12:00:00,745.152,524.0,0.528
9468,2018-01-30 13:00:00,818.688,515.0,0.64
9469,2018-01-30 14:00:00,807.168,405.0,0.633
9470,2018-01-30 15:00:00,702.816,165.0,0.402
9471,2018-01-30 16:00:00,529.92,87.0,0.335
9472,2018-01-30 17:00:00,285.792,36.0,0.186
9473,2018-01-30 18:00:00,25.344,1.0,0.024
9474,2018-01-30 19:00:00,0.0,0.0,0.0
9475,2018-01-30 20:00:00,0.0,0.0,0.0
9476,2018-01-30 21:00:00,0.0,0.0,0.0
9477,2018-01-30 22:00:00,0.0,0.0,0.0
9478,2018-01-30 23:00:00,0.0,0.0,0.0
9479,2018-01-31 00:00:00,0.0,0.0,0.0
9480,2018-01-31 01:00:00,0.0,0.0,0.0
9481,2018-01-31 02:00:00,0.0,0.0,0.0
9482,2018-01-31 03:00:00,0.0,0.0,0.0
9483,2018-01-31 04:00:00,0.0,0.0,0.0
9484,2018-01-31 05:00:00,0.0,0.0,0.0
9485,2018-01-31 06:00:00,0.0,0.0,0.0
9486,2018-01-31 07:00:00,0.0,0.0,0.0
9487,2018-01-31 08:00:00,0.192,0.0,0.004
9488,2018-01-31 09:00:00,47.712,40.0,0.081
9489,2018-01-31 10:00:00,195.456,172.0,0.23
9490,2018-01-31 11:00:00,283.68,150.0,0.413
9491,2018-01-31 12:00:00,346.752,191.0,0.474
9492,2018-01-31 13:00:00,392.352,141.0,0.465
9493,2018-01-31 14:00:00,212.256,118.0,0.397
9494,2018-01-31 15:00:00,192.576,100.0,0.224
9495,2018-01-31 16:00:00,111.648,138.0,0.099
9496,2018-01-31 17:00:00,83.04,43.0,0.036
9497,2018-01-31 18:00:00,27.744,0.0,0.001
9498,2018-01-31 19:00:00,0.0,0.0,0.0
9499,2018-01-31 20:00:00,0.0,0.0,0.0
9500,2018-01-31 21:00:00,0.0,0.0,0.0
9501,2018-01-31 22:00:00,0.0,0.0,0.0
9502,2018-01-31 23:00:00,0.0,0.0,0.0
9503,2018-02-01 00:00:00,0.0,0.0,0.0
9504,2018-02-01 01:00:00,0.0,0.0,0.0
9505,2018-02-01 02:00:00,0.0,0.0,0.0
9506,2018-02-01 03:00:00,0.0,0.0,0.0
9507,2018-02-01 04:00:00,0.0,0.0,0.0
9508,2018-02-01 05:00:00,0.0,0.0,0.0
9509,2018-02-01 06:00:00,0.0,0.0,0.0
9510,2018-02-01 07:00:00,0.0,0.0,0.0
9511,2018-02-01 08:00:00,0.48,0.0,0.004
9512,2018-02-01 09:00:00,109.728,99.0,0.109
9513,2018-02-01 10:00:00,363.456,308.0,0.311
9514,2018-02-01 11:00:00,587.424,485.0,0.484
9515,2018-02-01 12:00:00,746.976,593.0,0.588
9516,2018-02-01 13:00:00,828.768,649.0,0.636
9517,2018-02-01 14:00:00,819.744,653.0,0.623
9518,2018-02-01 15:00:00,654.912,617.0,0.549
9519,2018-02-01 16:00:00,446.88,516.0,0.423
9520,2018-02-01 17:00:00,250.752,231.0,0.226
9521,2018-02-01 18:00:00,40.224,19.0,0.037
9522,2018-02-01 19:00:00,0.0,0.0,0.0
9523,2018-02-01 20:00:00,0.0,0.0,0.0
9524,2018-02-01 21:00:00,0.0,0.0,0.0
9525,2018-02-01 22:00:00,0.0,0.0,0.0
9526,2018-02-01 23:00:00,0.0,0.0,0.0
9527,2018-02-02 00:00:00,0.0,0.0,0.0
9528,2018-02-02 01:00:00,0.0,0.0,0.0
9529,2018-02-02 02:00:00,0.0,0.0,0.0
9530,2018-02-02 03:00:00,0.0,0.0,0.0
9531,2018-02-02 04:00:00,0.0,0.0,0.0
9532,2018-02-02 05:00:00,0.0,0.0,0.0
9533,2018-02-02 06:00:00,0.0,0.0,0.0
9534,2018-02-02 07:00:00,0.0,0.0,0.0
9535,2018-02-02 08:00:00,3.84,0.0,0.005
9536,2018-02-02 09:00:00,98.592,67.0,0.093
9537,2018-02-02 10:00:00,299.424,243.0,0.233
9538,2018-02-02 11:00:00,541.92,406.0,0.356
9539,2018-02-02 12:00:00,339.264,522.0,0.47
9540,2018-02-02 13:00:00,168.0,597.0,0.453
9541,2018-02-02 14:00:00,177.984,602.0,0.373
9542,2018-02-02 15:00:00,134.112,541.0,0.282
9543,2018-02-02 16:00:00,102.048,384.0,0.238
9544,2018-02-02 17:00:00,33.12,159.0,0.092
9545,2018-02-02 18:00:00,0.192,16.0,0.03
9546,2018-02-02 19:00:00,0.0,0.0,0.0
9547,2018-02-02 20:00:00,0.0,0.0,0.0
9548,2018-02-02 21:00:00,0.0,0.0,0.0
9549,2018-02-02 22:00:00,0.0,0.0,0.0
9550,2018-02-02 23:00:00,0.0,0.0,0.0
9551,2018-02-03 00:00:00,0.0,0.0,0.0
9552,2018-02-03 01:00:00,0.0,0.0,0.0
9553,2018-02-03 02:00:00,0.0,0.0,0.0
9554,2018-02-03 03:00:00,0.0,0.0,0.0
9555,2018-02-03 04:00:00,0.0,0.0,0.0
9556,2018-02-03 05:00:00,0.0,0.0,0.0
9557,2018-02-03 06:00:00,0.0,0.0,0.0
9558,2018-02-03 07:00:00,0.0,0.0,0.0
9559,2018-02-03 08:00:00,0.768,0.0,0.004
9560,2018-02-03 09:00:00,74.688,17.0,0.086
9561,2018-02-03 10:00:00,285.984,171.0,0.31
9562,2018-02-03 11:00:00,537.792,451.0,0.509
9563,2018-02-03 12:00:00,735.648,591.0,0.624
9564,2018-02-03 13:00:00,847.776,664.0,0.675
9565,2018-02-03 14:00:00,849.984,681.0,0.678
9566,2018-02-03 15:00:00,753.312,424.0,0.608
9567,2018-02-03 16:00:00,570.144,317.0,0.477
9568,2018-02-03 17:00:00,367.68,258.0,0.27
9569,2018-02-03 18:00:00,75.072,10.0,0.05
9570,2018-02-03 19:00:00,0.0,0.0,0.0
9571,2018-02-03 20:00:00,0.0,0.0,0.0
9572,2018-02-03 21:00:00,0.0,0.0,0.0
9573,2018-02-03 22:00:00,0.0,0.0,0.0
9574,2018-02-03 23:00:00,0.0,0.0,0.0
9575,2018-02-04 00:00:00,0.0,0.0,0.0
9576,2018-02-04 01:00:00,0.0,0.0,0.0
